"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001776","leukocyte homeostasis","7/456","27/3645",0.259259259259259,2.07236842105263,2.11463766371038,0.0435086547990672,0.570534305917179,0.55186257551758,"ENSG00000135046/ENSG00000168685/ENSG00000121807/ENSG00000134460/ENSG00000123338/ENSG00000136244/ENSG00000048462",7
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/456","27/3645",0.259259259259259,2.07236842105263,2.11463766371038,0.0435086547990672,0.570534305917179,0.55186257551758,"ENSG00000140285/ENSG00000154188/ENSG00000104332/ENSG00000136244/ENSG00000157404/ENSG00000157168/ENSG00000153064",7
"GO:0051480","regulation of cytosolic calcium ion concentration","7/456","27/3645",0.259259259259259,2.07236842105263,2.11463766371038,0.0435086547990672,0.570534305917179,0.55186257551758,"ENSG00000105971/ENSG00000169860/ENSG00000100678/ENSG00000185518/ENSG00000108405/ENSG00000188763/ENSG00000196218",7
"GO:0002699","positive regulation of immune effector process","16/456","82/3645",0.195121951219512,1.5596919127086,1.93817234485739,0.0443375524159098,0.578784805861742,0.559843063459307,"ENSG00000135046/ENSG00000203710/ENSG00000081237/ENSG00000121807/ENSG00000117090/ENSG00000131019/ENSG00000162739/ENSG00000119508/ENSG00000131015/ENSG00000183918/ENSG00000136244/ENSG00000157404/ENSG00000204475/ENSG00000137033/ENSG00000085265/ENSG00000104921",16
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","8/456","33/3645",0.242424242424242,1.9377990430622,2.04614887983036,0.0460443005482991,0.596419892517729,0.576901011141881,"ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000117090/ENSG00000131019/ENSG00000131015/ENSG00000136244/ENSG00000104921",8
"GO:0006909","phagocytosis","15/456","76/3645",0.197368421052632,1.57764889196676,1.92416279338612,0.0462709554561559,0.596419892517729,0.576901011141881,"ENSG00000182326/ENSG00000135046/ENSG00000159403/ENSG00000276600/ENSG00000081237/ENSG00000121807/ENSG00000163661/ENSG00000117090/ENSG00000123338/ENSG00000140968/ENSG00000171049/ENSG00000127241/ENSG00000085265/ENSG00000019169/ENSG00000104921",15
"GO:0002286","T cell activation involved in immune response","9/456","39/3645",0.230769230769231,1.84463562753036,2.00508683085279,0.0471578327348741,0.596419892517729,0.576901011141881,"ENSG00000135046/ENSG00000137265/ENSG00000162739/ENSG00000123338/ENSG00000127951/ENSG00000122224/ENSG00000136244/ENSG00000163508/ENSG00000081985",9
"GO:0032271","regulation of protein polymerization","10/456","45/3645",0.222222222222222,1.77631578947368,1.98124312127259,0.0473171710597738,0.596419892517729,0.576901011141881,"ENSG00000088756/ENSG00000077264/ENSG00000145147/ENSG00000105976/ENSG00000075340/ENSG00000123338/ENSG00000132854/ENSG00000144031/ENSG00000106178/ENSG00000137077",10
"GO:0050868","negative regulation of T cell activation","10/456","45/3645",0.222222222222222,1.77631578947368,1.98124312127259,0.0473171710597738,0.596419892517729,0.576901011141881,"ENSG00000135046/ENSG00000197646/ENSG00000203710/ENSG00000122188/ENSG00000020633/ENSG00000134460/ENSG00000127951/ENSG00000163599/ENSG00000181847/ENSG00000188389",10
"GO:0030335","positive regulation of cell migration","32/456","191/3645",0.167539267015707,1.33921190410581,1.82083648762005,0.0476828817929996,0.596419892517729,0.576901011141881,"ENSG00000134853/ENSG00000162733/ENSG00000135046/ENSG00000140285/ENSG00000154188/ENSG00000075213/ENSG00000105851/ENSG00000115232/ENSG00000131016/ENSG00000153993/ENSG00000125845/ENSG00000081237/ENSG00000121807/ENSG00000105976/ENSG00000065534/ENSG00000073756/ENSG00000117090/ENSG00000123338/ENSG00000117707/ENSG00000119508/ENSG00000101311/ENSG00000274736/ENSG00000136244/ENSG00000157404/ENSG00000171049/ENSG00000106178/ENSG00000102678/ENSG00000189056/ENSG00000115353/ENSG00000137077/ENSG00000137440/ENSG00000124205",32
"GO:2000147","positive regulation of cell motility","33/456","198/3645",0.166666666666667,1.33223684210526,1.81762417137121,0.0477304411445233,0.596419892517729,0.576901011141881,"ENSG00000134853/ENSG00000162733/ENSG00000135046/ENSG00000140285/ENSG00000154188/ENSG00000075213/ENSG00000105851/ENSG00000115232/ENSG00000131016/ENSG00000153993/ENSG00000125845/ENSG00000081237/ENSG00000121807/ENSG00000105976/ENSG00000065534/ENSG00000073756/ENSG00000117090/ENSG00000123338/ENSG00000117707/ENSG00000119508/ENSG00000101311/ENSG00000107742/ENSG00000274736/ENSG00000136244/ENSG00000157404/ENSG00000171049/ENSG00000106178/ENSG00000102678/ENSG00000189056/ENSG00000115353/ENSG00000137077/ENSG00000137440/ENSG00000124205",33
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","6/456","22/3645",0.272727272727273,2.18002392344498,2.09899948199453,0.0479523240015979,0.596419892517729,0.576901011141881,"ENSG00000135046/ENSG00000137265/ENSG00000162739/ENSG00000122224/ENSG00000136244/ENSG00000081985",6
"GO:0032729","positive regulation of type II interferon production","6/456","22/3645",0.272727272727273,2.18002392344498,2.09899948199453,0.0479523240015979,0.596419892517729,0.576901011141881,"ENSG00000101916/ENSG00000121807/ENSG00000117090/ENSG00000162739/ENSG00000140968/ENSG00000081985",6
"GO:0043030","regulation of macrophage activation","6/456","22/3645",0.272727272727273,2.18002392344498,2.09899948199453,0.0479523240015979,0.596419892517729,0.576901011141881,"ENSG00000081237/ENSG00000101425/ENSG00000165379/ENSG00000115602/ENSG00000136244/ENSG00000137033",6
"GO:1903053","regulation of extracellular matrix organization","6/456","22/3645",0.272727272727273,2.18002392344498,2.09899948199453,0.0479523240015979,0.596419892517729,0.576901011141881,"ENSG00000162733/ENSG00000197635/ENSG00000196569/ENSG00000125845/ENSG00000111863/ENSG00000136244",6
"GO:0043542","endothelial cell migration","14/456","70/3645",0.2,1.59868421052632,1.91228732816021,0.0481624795206799,0.596473784833036,0.57695313973716,"ENSG00000135046/ENSG00000163430/ENSG00000145147/ENSG00000154188/ENSG00000105851/ENSG00000197635/ENSG00000105976/ENSG00000073756/ENSG00000111863/ENSG00000117707/ENSG00000138061/ENSG00000137440/ENSG00000163220/ENSG00000143546",14
"GO:0021953","central nervous system neuron differentiation","16/456","83/3645",0.192771084337349,1.54090044388079,1.88475008827142,0.0488634214147537,0.601932954447737,0.582233648503259,"ENSG00000074047/ENSG00000145147/ENSG00000198846/ENSG00000152784/ENSG00000140937/ENSG00000125845/ENSG00000127152/ENSG00000104332/ENSG00000154928/ENSG00000128573/ENSG00000117707/ENSG00000221866/ENSG00000163508/ENSG00000078725/ENSG00000172425/ENSG00000138696",16
"GO:0030595","leukocyte chemotaxis","19/456","103/3645",0.184466019417476,1.4745145631068,1.84709071623695,0.0502392463097484,0.601932954447737,0.582233648503259,"ENSG00000135046/ENSG00000145147/ENSG00000105851/ENSG00000197635/ENSG00000121807/ENSG00000117090/ENSG00000123338/ENSG00000274736/ENSG00000136244/ENSG00000157404/ENSG00000171049/ENSG00000106178/ENSG00000117115/ENSG00000163734/ENSG00000137077/ENSG00000163735/ENSG00000163220/ENSG00000143546/ENSG00000124205",19
"GO:0040017","positive regulation of locomotion","34/456","206/3645",0.16504854368932,1.3193025038324,1.78387406796121,0.0506538854760218,0.601932954447737,0.582233648503259,"ENSG00000134853/ENSG00000162733/ENSG00000135046/ENSG00000145147/ENSG00000140285/ENSG00000154188/ENSG00000075213/ENSG00000105851/ENSG00000115232/ENSG00000131016/ENSG00000153993/ENSG00000125845/ENSG00000081237/ENSG00000121807/ENSG00000105976/ENSG00000065534/ENSG00000073756/ENSG00000117090/ENSG00000123338/ENSG00000117707/ENSG00000119508/ENSG00000101311/ENSG00000107742/ENSG00000274736/ENSG00000136244/ENSG00000157404/ENSG00000171049/ENSG00000106178/ENSG00000102678/ENSG00000189056/ENSG00000115353/ENSG00000137077/ENSG00000137440/ENSG00000124205",34
"GO:0006897","endocytosis","33/456","199/3645",0.165829145728643,1.32554218460725,1.78574943371106,0.0507144264495579,0.601932954447737,0.582233648503259,"ENSG00000243244/ENSG00000105971/ENSG00000182326/ENSG00000135046/ENSG00000159403/ENSG00000145362/ENSG00000276600/ENSG00000007237/ENSG00000260314/ENSG00000154188/ENSG00000105851/ENSG00000115232/ENSG00000197635/ENSG00000081237/ENSG00000121807/ENSG00000065534/ENSG00000163661/ENSG00000090659/ENSG00000117090/ENSG00000123338/ENSG00000140968/ENSG00000157168/ENSG00000171049/ENSG00000127241/ENSG00000168079/ENSG00000132514/ENSG00000187957/ENSG00000087085/ENSG00000137077/ENSG00000085265/ENSG00000019169/ENSG00000104921/ENSG00000179869",33
"GO:0001914","regulation of T cell mediated cytotoxicity","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000168685/ENSG00000081237/ENSG00000131019/ENSG00000123338/ENSG00000131015",5
"GO:0019098","reproductive behavior","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000135919/ENSG00000169860/ENSG00000108405/ENSG00000115353/ENSG00000078725",5
"GO:0021602","cranial nerve morphogenesis","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000177301/ENSG00000075213/ENSG00000122877/ENSG00000154928/ENSG00000221866",5
"GO:0030888","regulation of B cell proliferation","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000081237/ENSG00000123338/ENSG00000161405/ENSG00000004468/ENSG00000163599",5
"GO:0038093","Fc receptor signaling pathway","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000065675/ENSG00000182866/ENSG00000119508/ENSG00000157404/ENSG00000104921",5
"GO:0051149","positive regulation of muscle cell differentiation","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000196569/ENSG00000105088/ENSG00000117707/ENSG00000157404/ENSG00000157168",5
"GO:1904894","positive regulation of receptor signaling pathway via STAT","5/456","17/3645",0.294117647058824,2.35100619195046,2.11102077274127,0.0515871012829885,0.601932954447737,0.582233648503259,"ENSG00000168685/ENSG00000138061/ENSG00000136244/ENSG00000157404/ENSG00000145777",5
"GO:0046777","protein autophosphorylation","7/456","28/3645",0.25,1.99835526315789,2.00509160630896,0.0520135591552695,0.601932954447737,0.582233648503259,"ENSG00000134853/ENSG00000162733/ENSG00000154928/ENSG00000182866/ENSG00000157404/ENSG00000157168/ENSG00000062524",7
"GO:0006929","substrate-dependent cell migration","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000243244/ENSG00000145147/ENSG00000081237/ENSG00000137809",4
"GO:0014829","vascular associated smooth muscle contraction","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000183023/ENSG00000108405/ENSG00000004468/ENSG00000124205",4
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000162739/ENSG00000183918/ENSG00000181847/ENSG00000204475",4
"GO:0045730","respiratory burst","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000105851/ENSG00000132465/ENSG00000165168/ENSG00000163220",4
"GO:0050869","negative regulation of B cell activation","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000203710/ENSG00000104332/ENSG00000163599/ENSG00000153064",4
"GO:1903018","regulation of glycoprotein metabolic process","4/456","12/3645",0.333333333333333,2.66447368421053,2.18363075880205,0.0526504113265763,0.601932954447737,0.582233648503259,"ENSG00000163661/ENSG00000078596/ENSG00000137077/ENSG00000137033",4
"GO:1902107","positive regulation of leukocyte differentiation","11/456","52/3645",0.211538461538462,1.69091599190283,1.89732904031984,0.0530025225308914,0.601932954447737,0.582233648503259,"ENSG00000135046/ENSG00000074047/ENSG00000203710/ENSG00000198846/ENSG00000168685/ENSG00000020633/ENSG00000081237/ENSG00000134460/ENSG00000123338/ENSG00000182866/ENSG00000139193",11
"GO:1903708","positive regulation of hemopoiesis","11/456","52/3645",0.211538461538462,1.69091599190283,1.89732904031984,0.0530025225308914,0.601932954447737,0.582233648503259,"ENSG00000135046/ENSG00000074047/ENSG00000203710/ENSG00000198846/ENSG00000168685/ENSG00000020633/ENSG00000081237/ENSG00000134460/ENSG00000123338/ENSG00000182866/ENSG00000139193",11
"GO:0097529","myeloid leukocyte migration","18/456","97/3645",0.185567010309278,1.48331524688009,1.82418509640388,0.0530039083221781,0.601932954447737,0.582233648503259,"ENSG00000135046/ENSG00000145147/ENSG00000105851/ENSG00000197635/ENSG00000121807/ENSG00000117090/ENSG00000123338/ENSG00000274736/ENSG00000136244/ENSG00000157404/ENSG00000171049/ENSG00000106178/ENSG00000163734/ENSG00000137077/ENSG00000163735/ENSG00000163220/ENSG00000143546/ENSG00000124205",18
"GO:0002821","positive regulation of adaptive immune response","8/456","34/3645",0.235294117647059,1.88080495356037,1.95096648369639,0.0539058973827882,0.601932954447737,0.582233648503259,"ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000117090/ENSG00000131019/ENSG00000131015/ENSG00000136244/ENSG00000104921",8
"GO:0008064","regulation of actin polymerization or depolymerization","8/456","34/3645",0.235294117647059,1.88080495356037,1.95096648369639,0.0539058973827882,0.601932954447737,0.582233648503259,"ENSG00000088756/ENSG00000077264/ENSG00000145147/ENSG00000075340/ENSG00000123338/ENSG00000132854/ENSG00000106178/ENSG00000137077",8
"GO:0030832","regulation of actin filament length","8/456","34/3645",0.235294117647059,1.88080495356037,1.95096648369639,0.0539058973827882,0.601932954447737,0.582233648503259,"ENSG00000088756/ENSG00000077264/ENSG00000145147/ENSG00000075340/ENSG00000123338/ENSG00000132854/ENSG00000106178/ENSG00000137077",8
"GO:0051090","regulation of DNA-binding transcription factor activity","8/456","34/3645",0.235294117647059,1.88080495356037,1.95096648369639,0.0539058973827882,0.601932954447737,0.582233648503259,"ENSG00000162733/ENSG00000185483/ENSG00000276600/ENSG00000065675/ENSG00000162676/ENSG00000138061/ENSG00000157404/ENSG00000091831",8
"GO:1990266","neutrophil migration","10/456","46/3645",0.217391304347826,1.73770022883295,1.90376025843364,0.0540036467068363,0.601932954447737,0.582233648503259,"ENSG00000145147/ENSG00000105851/ENSG00000197635/ENSG00000123338/ENSG00000163734/ENSG00000137077/ENSG00000163735/ENSG00000163220/ENSG00000143546/ENSG00000124205",10
"GO:0097530","granulocyte migration","13/456","65/3645",0.2,1.59868421052632,1.8414389082567,0.0556587574802542,0.618004134780754,0.597778871425356,"ENSG00000135046/ENSG00000145147/ENSG00000105851/ENSG00000197635/ENSG00000117090/ENSG00000123338/ENSG00000106178/ENSG00000163734/ENSG00000137077/ENSG00000163735/ENSG00000163220/ENSG00000143546/ENSG00000124205",13
"GO:0043410","positive regulation of MAPK cascade","28/456","166/3645",0.168674698795181,1.34828788839569,1.73663899179944,0.05707994646292,0.631365209349398,0.61070268152172,"ENSG00000134853/ENSG00000162733/ENSG00000105971/ENSG00000140285/ENSG00000154188/ENSG00000075213/ENSG00000169860/ENSG00000105851/ENSG00000131016/ENSG00000118523/ENSG00000175344/ENSG00000125845/ENSG00000081237/ENSG00000134755/ENSG00000117090/ENSG00000182866/ENSG00000136244/ENSG00000157404/ENSG00000157168/ENSG00000139193/ENSG00000171049/ENSG00000102678/ENSG00000153064/ENSG00000137077/ENSG00000189292/ENSG00000019169/ENSG00000141433/ENSG00000124205",28
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","6/456","23/3645",0.260869565217391,2.08524027459954,1.97405815863396,0.0582965769883513,0.639937424667584,0.618994356140269,"ENSG00000081237/ENSG00000131019/ENSG00000162739/ENSG00000131015/ENSG00000183918/ENSG00000204475",6
"GO:0110020","regulation of actomyosin structure organization","6/456","23/3645",0.260869565217391,2.08524027459954,1.97405815863396,0.0582965769883513,0.639937424667584,0.618994356140269,"ENSG00000088756/ENSG00000118523/ENSG00000105976/ENSG00000104332/ENSG00000117707/ENSG00000115353",6
"GO:0001818","negative regulation of cytokine production","16/456","85/3645",0.188235294117647,1.5046439628483,1.77997495565508,0.0588713501257142,0.643808198733282,0.6227384523725,"ENSG00000135046/ENSG00000197646/ENSG00000203710/ENSG00000154188/ENSG00000101916/ENSG00000175344/ENSG00000081237/ENSG00000101425/ENSG00000117090/ENSG00000123338/ENSG00000153283/ENSG00000115602/ENSG00000136244/ENSG00000181847/ENSG00000153064/ENSG00000137033",16
"GO:0010720","positive regulation of cell development","24/456","139/3645",0.172661870503597,1.3801590306702,1.72787014885779,0.0595443115629469,0.648719604922632,0.627489124226861,"ENSG00000135046/ENSG00000074047/ENSG00000145147/ENSG00000196549/ENSG00000203710/ENSG00000135919/ENSG00000198846/ENSG00000168685/ENSG00000020633/ENSG00000125845/ENSG00000122877/ENSG00000081237/ENSG00000134460/ENSG00000123338/ENSG00000182866/ENSG00000136244/ENSG00000157404/ENSG00000119866/ENSG00000139193/ENSG00000265763/ENSG00000198910/ENSG00000189056/ENSG00000154645/ENSG00000106278",24
"GO:0010595","positive regulation of endothelial cell migration","7/456","29/3645",0.241379310344828,1.92944646098004,1.89999961091997,0.0614942819543316,0.66392248037586,0.642194459061028,"ENSG00000135046/ENSG00000154188/ENSG00000105851/ENSG00000105976/ENSG00000073756/ENSG00000117707/ENSG00000137440",7
"GO:0043534","blood vessel endothelial cell migration","7/456","29/3645",0.241379310344828,1.92944646098004,1.89999961091997,0.0614942819543316,0.66392248037586,0.642194459061028,"ENSG00000135046/ENSG00000145147/ENSG00000154188/ENSG00000073756/ENSG00000111863/ENSG00000138061/ENSG00000137440",7
"GO:0030155","regulation of cell adhesion","44/456","281/3645",0.156583629893238,1.25163888368608,1.66014974165747,0.061627034927918,0.66392248037586,0.642194459061028,"ENSG00000135046/ENSG00000197646/ENSG00000162692/ENSG00000074047/ENSG00000163520/ENSG00000203710/ENSG00000135919/ENSG00000154188/ENSG00000105851/ENSG00000122188/ENSG00000168685/ENSG00000115232/ENSG00000197635/ENSG00000196569/ENSG00000020633/ENSG00000091986/ENSG00000125845/ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000104332/ENSG00000111863/ENSG00000134460/ENSG00000090659/ENSG00000117090/ENSG00000152270/ENSG00000123338/ENSG00000182866/ENSG00000204252/ENSG00000119508/ENSG00000013725/ENSG00000154175/ENSG00000138061/ENSG00000127951/ENSG00000101311/ENSG00000107742/ENSG00000136244/ENSG00000163599/ENSG00000157168/ENSG00000110448/ENSG00000181847/ENSG00000139193/ENSG00000188389/ENSG00000137077",44
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","15/456","79/3645",0.189873417721519,1.5177381745503,1.75904686507147,0.0619561716974704,0.664274053163762,0.642534526016163,"ENSG00000189184/ENSG00000196159/ENSG00000143341/ENSG00000140937/ENSG00000134755/ENSG00000148600/ENSG00000184226/ENSG00000086570/ENSG00000254245/ENSG00000134760/ENSG00000134762/ENSG00000198910/ENSG00000134757/ENSG00000071991/ENSG00000069188",15
"GO:0007422","peripheral nervous system development","9/456","41/3645",0.219512195121951,1.75465340179718,1.837347983886,0.0623473231402841,0.664274053163762,0.642534526016163,"ENSG00000162692/ENSG00000196569/ENSG00000020633/ENSG00000122877/ENSG00000112414/ENSG00000221866/ENSG00000157168/ENSG00000174607/ENSG00000146013",9
"GO:0042116","macrophage activation","9/456","41/3645",0.219512195121951,1.75465340179718,1.837347983886,0.0623473231402841,0.664274053163762,0.642534526016163,"ENSG00000081237/ENSG00000101425/ENSG00000165379/ENSG00000115602/ENSG00000136244/ENSG00000171049/ENSG00000137033/ENSG00000187922/ENSG00000104921",9
"GO:0002042","cell migration involved in sprouting angiogenesis","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000135046/ENSG00000145147/ENSG00000073756/ENSG00000111863/ENSG00000137440",5
"GO:0002534","cytokine production involved in inflammatory response","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000175344/ENSG00000013725/ENSG00000136244/ENSG00000154451/ENSG00000137033",5
"GO:0008228","opsonization","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000182326/ENSG00000159403/ENSG00000163661/ENSG00000127241/ENSG00000085265",5
"GO:0051289","protein homotetramerization","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000184254/ENSG00000128918/ENSG00000154451/ENSG00000196218/ENSG00000083067",5
"GO:0060324","face development","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000134853/ENSG00000103196/ENSG00000184254/ENSG00000128918/ENSG00000121005",5
"GO:1900015","regulation of cytokine production involved in inflammatory response","5/456","18/3645",0.277777777777778,2.22039473684211,1.96248861807369,0.0643638804565769,0.66515737587028,0.643388940446244,"ENSG00000175344/ENSG00000013725/ENSG00000136244/ENSG00000154451/ENSG00000137033",5
"GO:0030198","extracellular matrix organization","26/456","154/3645",0.168831168831169,1.34953861927546,1.67581065833769,0.0644959360315903,0.66515737587028,0.643388940446244,"ENSG00000134853/ENSG00000162733/ENSG00000105971/ENSG00000113083/ENSG00000081052/ENSG00000185070/ENSG00000154736/ENSG00000103196/ENSG00000143341/ENSG00000087116/ENSG00000197635/ENSG00000196569/ENSG00000091986/ENSG00000125845/ENSG00000163661/ENSG00000138131/ENSG00000111863/ENSG00000143387/ENSG00000154175/ENSG00000138061/ENSG00000101311/ENSG00000107742/ENSG00000136244/ENSG00000169031/ENSG00000187045/ENSG00000261857",26
"GO:0043062","extracellular structure organization","26/456","154/3645",0.168831168831169,1.34953861927546,1.67581065833769,0.0644959360315903,0.66515737587028,0.643388940446244,"ENSG00000134853/ENSG00000162733/ENSG00000105971/ENSG00000113083/ENSG00000081052/ENSG00000185070/ENSG00000154736/ENSG00000103196/ENSG00000143341/ENSG00000087116/ENSG00000197635/ENSG00000196569/ENSG00000091986/ENSG00000125845/ENSG00000163661/ENSG00000138131/ENSG00000111863/ENSG00000143387/ENSG00000154175/ENSG00000138061/ENSG00000101311/ENSG00000107742/ENSG00000136244/ENSG00000169031/ENSG00000187045/ENSG00000261857",26
"GO:0045229","external encapsulating structure organization","26/456","154/3645",0.168831168831169,1.34953861927546,1.67581065833769,0.0644959360315903,0.66515737587028,0.643388940446244,"ENSG00000134853/ENSG00000162733/ENSG00000105971/ENSG00000113083/ENSG00000081052/ENSG00000185070/ENSG00000154736/ENSG00000103196/ENSG00000143341/ENSG00000087116/ENSG00000197635/ENSG00000196569/ENSG00000091986/ENSG00000125845/ENSG00000163661/ENSG00000138131/ENSG00000111863/ENSG00000143387/ENSG00000154175/ENSG00000138061/ENSG00000101311/ENSG00000107742/ENSG00000136244/ENSG00000169031/ENSG00000187045/ENSG00000261857",26
"GO:0048585","negative regulation of response to stimulus","66/456","445/3645",0.148314606741573,1.18554109994086,1.57939038242677,0.0685406153299446,0.68873889686956,0.666198715035283,"ENSG00000134853/ENSG00000122870/ENSG00000105971/ENSG00000135046/ENSG00000151917/ENSG00000113083/ENSG00000145147/ENSG00000203710/ENSG00000276600/ENSG00000058866/ENSG00000135919/ENSG00000154188/ENSG00000122188/ENSG00000182175/ENSG00000153823/ENSG00000168685/ENSG00000197635/ENSG00000100678/ENSG00000175344/ENSG00000125845/ENSG00000137265/ENSG00000101938/ENSG00000166147/ENSG00000081237/ENSG00000121807/ENSG00000105976/ENSG00000183023/ENSG00000003436/ENSG00000065675/ENSG00000073756/ENSG00000104332/ENSG00000166501/ENSG00000111863/ENSG00000134460/ENSG00000165379/ENSG00000117090/ENSG00000152270/ENSG00000171033/ENSG00000123338/ENSG00000153283/ENSG00000162676/ENSG00000127951/ENSG00000101311/ENSG00000115602/ENSG00000183918/ENSG00000136244/ENSG00000157168/ENSG00000181847/ENSG00000172322/ENSG00000135324/ENSG00000171049/ENSG00000188763/ENSG00000127241/ENSG00000102678/ENSG00000153064/ENSG00000117115/ENSG00000178343/ENSG00000188389/ENSG00000127324/ENSG00000064300/ENSG00000137033/ENSG00000134757/ENSG00000156076/ENSG00000091831/ENSG00000171243/ENSG00000187045",66
"GO:0002407","dendritic cell chemotaxis","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000105851/ENSG00000121807/ENSG00000117090/ENSG00000137077",4
"GO:0007617","mating behavior","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000135919/ENSG00000169860/ENSG00000108405/ENSG00000115353",4
"GO:0021696","cerebellar cortex morphogenesis","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000074047/ENSG00000135919/ENSG00000128573/ENSG00000117707",4
"GO:0043536","positive regulation of blood vessel endothelial cell migration","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000135046/ENSG00000154188/ENSG00000073756/ENSG00000137440",4
"GO:0046633","alpha-beta T cell proliferation","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000134460",4
"GO:0046640","regulation of alpha-beta T cell proliferation","4/456","13/3645",0.307692307692308,2.45951417004049,1.9932024755244,0.0687855566952365,0.68873889686956,0.666198715035283,"ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000134460",4
"GO:0051260","protein homooligomerization","10/456","48/3645",0.208333333333333,1.66529605263158,1.75432354571931,0.0691774486030952,0.68873889686956,0.666198715035283,"ENSG00000177301/ENSG00000184254/ENSG00000180644/ENSG00000128918/ENSG00000119866/ENSG00000154451/ENSG00000196218/ENSG00000168079/ENSG00000083067/ENSG00000026559",10
"GO:0032623","interleukin-2 production","6/456","24/3645",0.25,1.99835526315789,1.8553285009217,0.0698720620012597,0.68873889686956,0.666198715035283,"ENSG00000135046/ENSG00000203710/ENSG00000137265/ENSG00000081237/ENSG00000121807/ENSG00000065675",6
"GO:0032663","regulation of interleukin-2 production","6/456","24/3645",0.25,1.99835526315789,1.8553285009217,0.0698720620012597,0.68873889686956,0.666198715035283,"ENSG00000135046/ENSG00000203710/ENSG00000137265/ENSG00000081237/ENSG00000121807/ENSG00000065675",6
"GO:0046635","positive regulation of alpha-beta T cell activation","6/456","24/3645",0.25,1.99835526315789,1.8553285009217,0.0698720620012597,0.68873889686956,0.666198715035283,"ENSG00000135046/ENSG00000020633/ENSG00000081237/ENSG00000121807/ENSG00000065675/ENSG00000123338",6
"GO:0051091","positive regulation of DNA-binding transcription factor activity","6/456","24/3645",0.25,1.99835526315789,1.8553285009217,0.0698720620012597,0.68873889686956,0.666198715035283,"ENSG00000162733/ENSG00000185483/ENSG00000276600/ENSG00000065675/ENSG00000157404/ENSG00000091831",6
